,Date,Max Temperature (° F),Avg Temperature (° F),Min Temperature (° F),Max Dew Point (° F),Avg Dew Point (° F),Min Dew Point (° F),Max Humidity (%),Avg Humidity (%),Min Humidity (%),Max Wind Speed (mph),Avg Wind Speed (mph),Min Wind Speed (mph),Max Pressure (Hg),Avg Pressure (Hg),Min Pressure (Hg),Max Precipation (in),Avg Precipation (in),Min Precipation (in)
2933,2009-01-12,29,16,3,0,0,0,100,-,77,15,-,0,0.0,-,0.0,-,0.1,-
2934,2009-01-13,29,14,-2,0,0,0,92,-,49,25,-,0,0.0,-,0.0,-,0.0,-
2935,2009-01-14,14,6,-2,0,0,0,87,-,62,24,-,0,0.0,-,0.0,-,0.16,-
2936,2009-01-15,-1,-7,-13,0,0,0,70,-,53,17,-,0,0.0,-,0.0,-,0.0,-
2937,2009-01-16,3,-7,-18,0,0,0,75,-,50,17,-,0,0.0,-,0.0,-,0.0,-
2938,2009-01-17,24,14,3,0,0,0,81,-,63,29,-,0,0.0,-,0.0,-,0.0,-
2939,2009-01-18,17,13,8,0,0,0,80,-,56,17,-,0,0.0,-,0.0,-,0.0,-
2940,2009-01-19,23,16,9,0,0,0,91,-,57,18,-,0,0.0,-,0.0,-,0.0,-
2941,2009-01-20,24,18,11,0,0,0,84,-,57,18,-,0,0.0,-,0.0,-,0.0,-
2942,2009-01-21,28,21,13,0,0,0,84,-,62,20,-,0,0.0,-,0.0,-,0.0,-
2943,2009-01-22,33,24,14,0,0,0,92,-,63,14,-,0,0.0,-,0.0,-,0.0,-
2944,2009-01-23,34,24,13,0,0,0,92,-,53,26,-,0,0.0,-,0.0,-,0.0,-
2945,2009-01-24,13,6,-1,0,0,0,69,-,50,21,-,0,0.0,-,0.0,-,0.0,-
2946,2009-01-25,13,6,-2,0,0,0,69,-,46,13,-,0,0.0,-,0.0,-,0.0,-
2947,2009-01-26,17,8,-1,0,0,0,69,-,40,10,-,0,0.0,-,0.0,-,0.0,-
2948,2009-01-27,20,14,7,0,0,0,88,-,54,9,-,0,0.0,-,0.0,-,0.04,-
2949,2009-01-28,18,13,8,0,0,0,84,-,56,17,-,0,0.0,-,0.0,-,0.07,-
2950,2009-01-29,30,22,14,0,0,0,81,-,58,20,-,0,0.0,-,0.0,-,0.0,-
2951,2009-01-30,14,9,4,0,0,0,73,-,58,18,-,0,0.0,-,0.0,-,0.0,-
2952,2009-01-31,38,23,7,0,0,0,75,-,63,25,-,0,0.0,-,0.0,-,0.0,-
2953,2009-02-01,36,30,24,0,0,0,75,-,47,15,-,0,0.0,-,0.0,-,0.0,-
2954,2009-02-02,26,17,8,0,0,0,84,-,54,22,-,0,0.0,-,0.0,-,0.0,-
2955,2009-02-03,20,11,1,0,0,0,79,-,56,28,-,0,0.0,-,0.0,-,0.0,-
2956,2009-02-04,17,9,0,0,0,0,72,-,46,22,-,0,0.0,-,0.0,-,0.0,-
2957,2009-02-05,25,11,-4,0,0,0,87,-,56,24,-,0,0.0,-,0.0,-,0.0,-
2958,2009-02-06,42,25,8,0,0,0,96,-,59,18,-,0,0.0,-,0.0,-,0.0,-
2959,2009-02-07,56,46,36,0,0,0,89,-,61,26,-,0,0.0,-,0.0,-,0.0,-
2960,2009-02-08,43,34,25,0,0,0,92,-,57,14,-,0,0.0,-,0.0,-,0.0,-
2961,2009-02-09,53,40,26,0,0,0,92,-,66,26,-,0,0.0,-,0.0,-,0.12,-
2962,2009-02-10,61,51,41,0,0,0,93,-,49,31,-,0,0.0,-,0.0,-,0.0,-
2963,2009-02-11,50,43,36,0,0,0,100,-,70,32,-,0,0.0,-,0.0,-,0.83,-
2964,2009-02-12,38,34,30,0,0,0,78,-,56,26,-,0,0.0,-,0.0,-,0.0,-
2965,2009-02-13,36,31,25,0,0,0,92,-,56,13,-,0,0.0,-,0.0,-,0.04,-
2966,2009-02-14,34,29,23,0,0,0,92,-,56,15,-,0,0.0,-,0.0,-,0.01,-
2967,2009-02-15,31,25,19,0,0,0,74,-,53,14,-,0,0.0,-,0.0,-,0.0,-
2968,2009-02-16,33,25,17,0,0,0,80,-,41,12,-,0,0.0,-,0.0,-,0.0,-
2969,2009-02-17,43,35,26,0,0,0,92,-,50,24,-,0,0.0,-,0.0,-,0.0,-
2970,2009-02-18,38,28,17,0,0,0,100,-,62,30,-,0,0.0,-,0.0,-,0.22,-
2971,2009-02-19,23,17,11,0,0,0,67,-,47,25,-,0,0.0,-,0.0,-,0.0,-
2972,2009-02-20,28,20,12,0,0,0,67,-,39,18,-,0,0.0,-,0.0,-,0.0,-
2973,2009-02-21,29,25,20,0,0,0,92,-,57,28,-,0,0.0,-,0.0,-,0.14,-
2974,2009-02-22,24,19,13,0,0,0,80,-,55,17,-,0,0.0,-,0.0,-,0.0,-
2975,2009-02-23,27,18,9,0,0,0,80,-,37,12,-,0,0.0,-,0.0,-,0.0,-
2976,2009-02-24,39,28,17,0,0,0,84,-,52,20,-,0,0.0,-,0.0,-,0.0,-
2977,2009-02-25,54,45,35,0,0,0,85,-,50,22,-,0,0.0,-,0.0,-,0.01,-
2978,2009-02-26,53,43,32,0,0,0,100,-,75,15,-,0,0.0,-,0.0,-,1.95,-
2979,2009-02-27,46,34,21,0,0,0,100,-,62,26,-,0,0.0,-,0.0,-,0.07,-
2980,2009-02-28,27,24,20,0,0,0,74,-,57,21,-,0,0.0,-,0.0,-,0.0,-
2981,2009-03-01,22,18,14,0,0,0,74,-,47,24,-,0,0.0,-,0.0,-,0.0,-
2982,2009-03-02,22,18,14,0,0,0,88,-,56,18,-,0,0.0,-,0.0,-,0.01,-
2983,2009-03-03,30,23,16,0,0,0,80,-,46,13,-,0,0.0,-,0.0,-,0.0,-
2984,2009-03-04,0,0,0,0,0,0,0,-,0,0,-,0,0.0,-,0.0,-,0.0,-
2985,2009-03-05,65,51,36,0,0,0,77,-,51,32,-,0,0.0,-,0.0,-,0.0,-
2986,2009-03-06,65,52,39,0,0,0,93,-,27,21,-,0,0.0,-,0.0,-,0.0,-
2987,2009-03-07,45,42,39,0,0,0,93,-,76,23,-,0,0.0,-,0.0,-,0.87,-
2988,2009-03-08,44,39,33,0,0,0,100,-,82,21,-,0,0.0,-,0.0,-,1.67,-
2989,2009-03-09,44,39,33,0,0,0,89,-,67,16,-,0,0.0,-,0.0,-,0.08,-
2990,2009-03-10,61,47,33,0,0,0,96,-,76,35,-,0,0.0,-,0.0,-,0.51,-
2991,2009-03-11,33,25,17,0,0,0,75,-,49,24,-,0,0.0,-,0.0,-,0.0,-
2992,2009-03-12,26,20,14,0,0,0,68,-,50,16,-,0,0.0,-,0.0,-,0.0,-
2993,2009-03-13,40,30,19,0,0,0,84,-,33,13,-,0,0.0,-,0.0,-,0.0,-
2994,2009-03-14,52,38,23,0,0,0,88,-,28,12,-,0,0.0,-,0.0,-,0.0,-
2995,2009-03-15,58,43,28,0,0,0,85,-,27,13,-,0,0.0,-,0.0,-,0.0,-
2996,2009-03-16,65,52,39,0,0,0,62,-,28,15,-,0,0.0,-,0.0,-,0.0,-
2997,2009-03-17,74,58,41,0,0,0,82,-,33,30,-,0,0.0,-,0.0,-,0.0,-
2998,2009-03-18,57,50,42,0,0,0,66,-,24,18,-,0,0.0,-,0.0,-,0.0,-
2999,2009-03-19,46,37,28,0,0,0,69,-,36,18,-,0,0.0,-,0.0,-,0.0,-
3000,2009-03-20,44,34,23,0,0,0,74,-,30,13,-,0,0.0,-,0.0,-,0.0,-
3001,2009-03-21,61,49,37,0,0,0,64,-,32,15,-,0,0.0,-,0.0,-,0.0,-
3002,2009-03-22,61,49,36,0,0,0,76,-,35,18,-,0,0.0,-,0.0,-,0.0,-
3003,2009-03-23,56,47,38,0,0,0,76,-,38,28,-,0,0.0,-,0.0,-,0.04,-
3004,2009-03-24,69,59,48,0,0,0,80,-,36,38,-,0,0.0,-,0.0,-,0.16,-
3005,2009-03-25,48,43,37,0,0,0,89,-,58,23,-,0,0.0,-,0.0,-,0.0,-
3006,2009-03-26,57,46,35,0,0,0,85,-,35,17,-,0,0.0,-,0.0,-,0.0,-
3007,2009-03-27,44,38,32,0,0,0,76,-,53,15,-,0,0.0,-,0.0,-,0.0,-
3008,2009-03-28,38,35,32,0,0,0,92,-,63,28,-,0,0.0,-,0.0,-,0.47,-
3009,2009-03-29,41,36,31,0,0,0,92,-,59,24,-,0,0.0,-,0.0,-,0.95,-
3010,2009-03-30,45,36,27,0,0,0,78,-,41,16,-,0,0.0,-,0.0,-,0.0,-
3011,2009-03-31,53,45,37,0,0,0,93,-,57,28,-,0,0.0,-,0.0,-,0.44,-
3012,2009-04-01,53,45,36,0,0,0,70,-,35,30,-,0,0.0,-,0.0,-,0.0,-
3013,2009-04-02,50,44,37,0,0,0,85,-,49,23,-,0,0.0,-,0.0,-,0.14,-
3014,2009-04-03,50,44,37,0,0,0,85,-,42,25,-,0,0.0,-,0.0,-,0.04,-
3015,2009-04-04,50,41,31,0,0,0,75,-,34,17,-,0,0.0,-,0.0,-,0.0,-
3016,2009-04-05,43,38,33,0,0,0,89,-,55,28,-,0,0.0,-,0.0,-,0.51,-
3017,2009-04-06,40,36,32,0,0,0,82,-,54,25,-,0,0.0,-,0.0,-,0.0,-
3018,2009-04-07,49,39,29,0,0,0,69,-,21,25,-,0,0.0,-,0.0,-,0.0,-
3019,2009-04-08,55,43,30,0,0,0,72,-,26,16,-,0,0.0,-,0.0,-,0.0,-
3020,2009-04-09,58,45,31,0,0,0,56,-,24,14,-,0,0.0,-,0.0,-,0.0,-
3021,2009-04-10,47,43,38,0,0,0,64,-,37,28,-,0,0.0,-,0.0,-,0.0,-
3022,2009-04-11,47,39,31,0,0,0,82,-,31,18,-,0,0.0,-,0.0,-,0.0,-
3023,2009-04-12,51,39,27,0,0,0,85,-,32,16,-,0,0.0,-,0.0,-,0.0,-
3024,2009-04-13,46,41,36,0,0,0,92,-,45,25,-,0,0.0,-,0.0,-,0.29,-
3025,2009-04-14,44,40,36,0,0,0,92,-,49,23,-,0,0.0,-,0.0,-,0.0,-
3026,2009-04-15,57,47,36,0,0,0,70,-,24,20,-,0,0.0,-,0.0,-,0.0,-
3027,2009-04-16,0,0,0,0,0,0,0,-,0,0,-,0,0.0,-,0.0,-,0.0,-
3028,2009-04-17,70,51,32,0,0,0,75,-,22,14,-,0,0.0,-,0.0,-,0.0,-
3029,2009-04-18,73,57,40,0,0,0,76,-,33,13,-,0,0.0,-,0.0,-,0.0,-
3030,2009-04-19,61,53,45,0,0,0,93,-,72,13,-,0,0.0,-,0.0,-,0.9,-
3031,2009-04-20,53,46,38,0,0,0,100,-,54,24,-,0,0.0,-,0.0,-,0.17,-
3032,2009-04-21,44,41,37,0,0,0,85,-,70,29,-,0,0.0,-,0.0,-,0.09,-
3033,2009-04-22,61,49,37,0,0,0,82,-,25,23,-,0,0.0,-,0.0,-,0.0,-
3034,2009-04-23,67,52,37,0,0,0,83,-,37,25,-,0,0.0,-,0.0,-,0.32,-
3035,2009-04-24,84,67,49,0,0,0,93,-,42,33,-,0,0.0,-,0.0,-,0.0,-
3036,2009-04-25,77,59,41,0,0,0,89,-,53,30,-,0,0.0,-,0.0,-,0.84,-
3037,2009-04-26,78,61,43,0,0,0,96,-,46,28,-,0,0.0,-,0.0,-,0.57,-
3038,2009-04-27,72,61,50,0,0,0,93,-,49,35,-,0,0.0,-,0.0,-,0.55,-
3039,2009-04-28,51,47,42,0,0,0,83,-,60,24,-,0,0.0,-,0.0,-,0.04,-
3040,2009-04-29,55,51,46,0,0,0,93,-,77,13,-,0,0.0,-,0.0,-,0.02,-
3041,2009-04-30,63,59,54,0,0,0,100,-,78,18,-,0,0.0,-,0.0,-,0.71,-
3042,2009-05-01,60,53,46,0,0,0,90,-,47,17,-,0,0.0,-,0.0,-,0.02,-
3043,2009-05-02,66,55,44,0,0,0,76,-,26,22,-,0,0.0,-,0.0,-,0.0,-
3044,2009-05-03,70,57,43,0,0,0,70,-,23,16,-,0,0.0,-,0.0,-,0.0,-
3045,2009-05-04,70,57,43,0,0,0,70,-,28,17,-,0,0.0,-,0.0,-,0.0,-
3046,2009-05-05,71,60,49,0,0,0,83,-,31,16,-,0,0.0,-,0.0,-,0.0,-
3047,2009-05-06,75,63,51,0,0,0,93,-,41,17,-,0,0.0,-,0.0,-,0.67,-
3048,2009-05-07,77,67,56,0,0,0,93,-,31,23,-,0,0.0,-,0.0,-,0.19,-
3049,2009-05-08,77,65,53,0,0,0,93,-,31,17,-,0,0.0,-,0.0,-,0.02,-
3050,2009-05-09,63,55,46,0,0,0,82,-,55,33,-,0,0.0,-,0.0,-,0.0,-
3051,2009-05-10,67,54,40,0,0,0,82,-,31,22,-,0,0.0,-,0.0,-,0.0,-
3052,2009-05-11,61,50,39,0,0,0,85,-,35,13,-,0,0.0,-,0.0,-,0.0,-
3053,2009-05-12,71,55,39,0,0,0,79,-,27,23,-,0,0.0,-,0.0,-,0.0,-
3054,2009-05-13,70,62,53,0,0,0,90,-,39,30,-,0,0.0,-,0.0,-,0.55,-
3055,2009-05-14,68,61,53,0,0,0,72,-,42,24,-,0,0.0,-,0.0,-,0.0,-
3056,2009-05-15,61,57,52,0,0,0,93,-,64,28,-,0,0.0,-,0.0,-,0.39,-
3057,2009-05-16,62,54,45,0,0,0,93,-,32,26,-,0,0.0,-,0.0,-,0.0,-
3058,2009-05-17,63,51,39,0,0,0,65,-,20,15,-,0,0.0,-,0.0,-,0.0,-
3059,2009-05-18,66,53,40,0,0,0,76,-,28,22,-,0,0.0,-,0.0,-,0.0,-
3060,2009-05-19,80,66,52,0,0,0,63,-,35,23,-,0,0.0,-,0.0,-,0.0,-
3061,2009-05-20,84,73,61,0,0,0,56,-,23,23,-,0,0.0,-,0.0,-,0.0,-
3062,2009-05-21,84,72,60,0,0,0,63,-,29,21,-,0,0.0,-,0.0,-,0.0,-
3063,2009-05-22,69,61,53,0,0,0,80,-,42,20,-,0,0.0,-,0.0,-,0.0,-
3064,2009-05-23,80,65,50,0,0,0,77,-,42,14,-,0,0.0,-,0.0,-,0.0,-
3065,2009-05-24,71,63,55,0,0,0,86,-,40,22,-,0,0.0,-,0.0,-,0.0,-
3066,2009-05-25,67,61,54,0,0,0,77,-,36,20,-,0,0.0,-,0.0,-,0.04,-
3067,2009-05-26,74,64,53,0,0,0,87,-,53,13,-,0,0.0,-,0.0,-,1.73,-
3068,2009-05-27,73,64,55,0,0,0,93,-,73,16,-,0,0.0,-,0.0,-,0.02,-
3069,2009-05-28,62,58,54,0,0,0,86,-,67,16,-,0,0.0,-,0.0,-,0.0,-
3070,2009-05-29,74,62,50,0,0,0,86,-,38,18,-,0,0.0,-,0.0,-,0.0,-
3071,2009-05-30,79,65,50,0,0,0,83,-,33,18,-,0,0.0,-,0.0,-,0.0,-
3072,2009-05-31,73,59,45,0,0,0,82,-,27,16,-,0,0.0,-,0.0,-,0.0,-
3073,2009-06-01,78,65,51,0,0,0,93,-,59,26,-,0,0.0,-,0.0,-,0.44,-
3074,2009-06-02,60,54,48,0,0,0,86,-,64,18,-,0,0.0,-,0.0,-,0.12,-
3075,2009-06-03,61,52,43,0,0,0,86,-,36,22,-,0,0.0,-,0.0,-,0.0,-
3076,2009-06-04,68,55,42,0,0,0,76,-,30,10,-,0,0.0,-,0.0,-,0.0,-
3077,2009-06-05,79,62,44,0,0,0,83,-,30,17,-,0,0.0,-,0.0,-,0.0,-
3078,2009-06-06,63,57,51,0,0,0,83,-,55,14,-,0,0.0,-,0.0,-,0.02,-
3079,2009-06-07,73,63,52,0,0,0,89,-,63,17,-,0,0.0,-,0.0,-,0.04,-
3080,2009-06-08,80,66,52,0,0,0,93,-,58,24,-,0,0.0,-,0.0,-,0.45,-
3081,2009-06-09,67,61,55,0,0,0,93,-,67,13,-,0,0.0,-,0.0,-,0.0,-
3082,2009-06-10,67,61,54,0,0,0,83,-,52,14,-,0,0.0,-,0.0,-,0.01,-
3083,2009-06-11,64,59,53,0,0,0,86,-,67,18,-,0,0.0,-,0.0,-,0.01,-
3084,2009-06-12,74,62,49,0,0,0,86,-,44,13,-,0,0.0,-,0.0,-,0.0,-
3085,2009-06-13,68,61,54,0,0,0,93,-,56,13,-,0,0.0,-,0.0,-,0.33,-
3086,2009-06-14,77,64,51,0,0,0,83,-,31,12,-,0,0.0,-,0.0,-,0.0,-
3087,2009-06-15,81,67,53,0,0,0,83,-,28,16,-,0,0.0,-,0.0,-,0.0,-
3088,2009-06-16,71,65,59,0,0,0,93,-,40,23,-,0,0.0,-,0.0,-,1.23,-
3089,2009-06-17,71,66,61,0,0,0,100,-,68,14,-,0,0.0,-,0.0,-,0.0,-
3090,2009-06-18,80,71,61,0,0,0,84,-,62,16,-,0,0.0,-,0.0,-,0.12,-
3091,2009-06-19,86,76,65,0,0,0,97,-,70,30,-,0,0.0,-,0.0,-,3.97,-
3092,2009-06-20,87,78,68,0,0,0,93,-,40,17,-,0,0.0,-,0.0,-,0.0,-
3093,2009-06-21,84,77,70,0,0,0,90,-,51,10,-,0,0.0,-,0.0,-,0.01,-
3094,2009-06-22,89,79,68,0,0,0,84,-,55,13,-,0,0.0,-,0.0,-,0.09,-
3095,2009-06-23,94,83,71,0,0,0,84,-,44,10,-,0,0.0,-,0.0,-,0.0,-
3096,2009-06-24,94,85,75,0,0,0,82,-,44,38,-,0,0.0,-,0.0,-,0.04,-
3097,2009-06-25,94,85,75,0,0,0,76,-,46,15,-,0,0.0,-,0.0,-,0.0,-
3098,2009-06-26,86,78,69,0,0,0,79,-,37,13,-,0,0.0,-,0.0,-,0.0,-
3099,2009-06-27,89,76,62,0,0,0,87,-,39,22,-,0,0.0,-,0.0,-,0.3,-
3100,2009-06-28,83,75,66,0,0,0,87,-,30,30,-,0,0.0,-,0.0,-,0.0,-
3101,2009-06-29,77,70,63,0,0,0,67,-,43,23,-,0,0.0,-,0.0,-,0.0,-
3102,2009-06-30,66,63,59,0,0,0,78,-,63,15,-,0,0.0,-,0.0,-,0.0,-
3103,2009-07-01,65,61,57,0,0,0,78,-,60,15,-,0,0.0,-,0.0,-,0.0,-
3104,2009-07-02,73,66,59,0,0,0,80,-,57,15,-,0,0.0,-,0.0,-,0.0,-
3105,2009-07-03,79,71,63,0,0,0,78,-,48,17,-,0,0.0,-,0.0,-,0.0,-
3106,2009-07-04,69,64,59,0,0,0,97,-,67,9,-,0,0.0,-,0.0,-,0.2,-
3107,2009-07-05,81,69,57,0,0,0,100,-,45,14,-,0,0.0,-,0.0,-,0.05,-
3108,2009-07-06,86,73,60,0,0,0,84,-,32,17,-,0,0.0,-,0.0,-,0.0,-
3109,2009-07-07,77,68,59,0,0,0,78,-,46,13,-,0,0.0,-,0.0,-,0.0,-
3110,2009-07-08,65,63,61,0,0,0,90,-,72,10,-,0,0.0,-,0.0,-,0.06,-
3111,2009-07-09,79,69,59,0,0,0,90,-,45,15,-,0,0.0,-,0.0,-,0.0,-
3112,2009-07-10,82,73,63,0,0,0,93,-,58,14,-,0,0.0,-,0.0,-,0.08,-
3113,2009-07-11,85,74,63,0,0,0,97,-,32,18,-,0,0.0,-,0.0,-,0.25,-
3114,2009-07-12,82,70,58,0,0,0,72,-,29,12,-,0,0.0,-,0.0,-,0.0,-
3115,2009-07-13,79,70,61,0,0,0,73,-,25,16,-,0,0.0,-,0.0,-,0.0,-
3116,2009-07-14,80,68,55,0,0,0,83,-,30,15,-,0,0.0,-,0.0,-,0.0,-
3117,2009-07-15,85,75,65,0,0,0,87,-,40,24,-,0,0.0,-,0.0,-,0.68,-
3118,2009-07-16,80,72,64,0,0,0,81,-,43,21,-,0,0.0,-,0.0,-,0.0,-
3119,2009-07-17,70,64,57,0,0,0,78,-,49,23,-,0,0.0,-,0.0,-,0.0,-
3120,2009-07-18,72,65,57,0,0,0,80,-,41,15,-,0,0.0,-,0.0,-,0.0,-
3121,2009-07-19,71,64,57,0,0,0,80,-,44,12,-,0,0.0,-,0.0,-,0.0,-
3122,2009-07-20,76,66,55,0,0,0,93,-,46,16,-,0,0.0,-,0.0,-,0.0,-
3123,2009-07-21,80,69,58,0,0,0,90,-,39,15,-,0,0.0,-,0.0,-,0.04,-
3124,2009-07-22,78,71,63,0,0,0,93,-,52,17,-,0,0.0,-,0.0,-,0.0,-
3125,2009-07-23,82,72,62,0,0,0,93,-,39,18,-,0,0.0,-,0.0,-,0.0,-
3126,2009-07-24,83,72,61,0,0,0,84,-,42,33,-,0,0.0,-,0.0,-,0.14,-
3127,2009-07-25,81,74,66,0,0,0,87,-,45,21,-,0,0.0,-,0.0,-,0.0,-
3128,2009-07-26,82,73,63,0,0,0,87,-,42,17,-,0,0.0,-,0.0,-,0.0,-
3129,2009-07-27,84,74,64,0,0,0,87,-,40,38,-,0,0.0,-,0.0,-,0.02,-
3130,2009-07-28,84,75,66,0,0,0,81,-,43,35,-,0,0.0,-,0.0,-,0.01,-
3131,2009-07-29,81,72,62,0,0,0,72,-,30,15,-,0,0.0,-,0.0,-,0.0,-
3132,2009-07-30,79,69,59,0,0,0,87,-,45,24,-,0,0.0,-,0.0,-,0.0,-
3133,2009-07-31,81,70,58,0,0,0,93,-,36,16,-,0,0.0,-,0.0,-,0.0,-
3134,2009-08-01,75,68,61,0,0,0,93,-,61,25,-,0,0.0,-,0.0,-,0.0,-
3135,2009-08-02,78,68,57,0,0,0,90,-,35,17,-,0,0.0,-,0.0,-,0.0,-
3136,2009-08-03,84,76,67,0,0,0,79,-,47,23,-,0,0.0,-,0.0,-,0.07,-
3137,2009-08-04,85,76,67,0,0,0,93,-,43,20,-,0,0.0,-,0.0,-,0.0,-
3138,2009-08-05,79,70,61,0,0,0,84,-,39,13,-,0,0.0,-,0.0,-,0.0,-
3139,2009-08-06,82,71,60,0,0,0,78,-,30,13,-,0,0.0,-,0.0,-,0.0,-
3140,2009-08-07,74,69,64,0,0,0,93,-,53,15,-,0,0.0,-,0.0,-,0.33,-
3141,2009-08-08,89,79,68,0,0,0,90,-,63,22,-,0,0.0,-,0.0,-,0.02,-
3142,2009-08-09,91,84,77,0,0,0,82,-,52,24,-,0,0.0,-,0.0,-,0.18,-
3143,2009-08-10,85,78,70,0,0,0,84,-,51,15,-,0,0.0,-,0.0,-,0.0,-
3144,2009-08-11,82,72,62,0,0,0,90,-,45,16,-,0,0.0,-,0.0,-,0.0,-
3145,2009-08-12,83,72,60,0,0,0,84,-,37,14,-,0,0.0,-,0.0,-,0.0,-
3146,2009-08-13,86,73,60,0,0,0,84,-,32,15,-,0,0.0,-,0.0,-,0.0,-
3147,2009-08-14,88,76,63,0,0,0,78,-,39,14,-,0,0.0,-,0.0,-,0.0,-
3148,2009-08-15,89,78,67,0,0,0,78,-,37,20,-,0,0.0,-,0.0,-,0.0,-
3149,2009-08-16,88,79,70,0,0,0,90,-,51,26,-,0,0.0,-,0.0,-,0.63,-
3150,2009-08-17,83,77,70,0,0,0,93,-,58,14,-,0,0.0,-,0.0,-,0.33,-
3151,2009-08-18,83,74,65,0,0,0,90,-,34,18,-,0,0.0,-,0.0,-,0.0,-
3152,2009-08-19,83,71,59,0,0,0,90,-,37,20,-,0,0.0,-,0.0,-,0.35,-
3153,2009-08-20,78,71,64,0,0,0,93,-,47,24,-,0,0.0,-,0.0,-,0.07,-
3154,2009-08-21,73,66,59,0,0,0,90,-,57,20,-,0,0.0,-,0.0,-,0.16,-
3155,2009-08-22,68,63,57,0,0,0,80,-,55,17,-,0,0.0,-,0.0,-,0.0,-
3156,2009-08-23,74,65,56,0,0,0,93,-,46,10,-,0,0.0,-,0.0,-,0.0,-
3157,2009-08-24,79,67,54,0,0,0,93,-,45,13,-,0,0.0,-,0.0,-,0.0,-
3158,2009-08-25,83,71,59,0,0,0,84,-,51,20,-,0,0.0,-,0.0,-,0.0,-
3159,2009-08-26,73,68,62,0,0,0,93,-,73,14,-,0,0.0,-,0.0,-,0.93,-
3160,2009-08-27,67,64,61,0,0,0,100,-,73,18,-,0,0.0,-,0.0,-,0.95,-
3161,2009-08-28,68,64,60,0,0,0,97,-,81,13,-,0,0.0,-,0.0,-,0.22,-
3162,2009-08-29,69,63,56,0,0,0,90,-,48,22,-,0,0.0,-,0.0,-,0.02,-
3163,2009-08-30,66,59,51,0,0,0,93,-,44,17,-,0,0.0,-,0.0,-,0.0,-
3164,2009-08-31,68,59,49,0,0,0,80,-,37,14,-,0,0.0,-,0.0,-,0.0,-
3165,2009-09-01,72,60,47,0,0,0,89,-,37,13,-,0,0.0,-,0.0,-,0.0,-
3166,2009-09-02,73,62,50,0,0,0,93,-,38,12,-,0,0.0,-,0.0,-,0.0,-
3167,2009-09-03,75,66,56,0,0,0,86,-,46,13,-,0,0.0,-,0.0,-,0.0,-
3168,2009-09-04,75,65,54,0,0,0,93,-,43,12,-,0,0.0,-,0.0,-,0.0,-
3169,2009-09-05,78,66,54,0,0,0,93,-,40,14,-,0,0.0,-,0.0,-,0.0,-
3170,2009-09-06,77,69,61,0,0,0,93,-,53,13,-,0,0.0,-,0.0,-,0.03,-
3171,2009-09-07,77,68,59,0,0,0,97,-,46,13,-,0,0.0,-,0.0,-,0.0,-
3172,2009-09-08,78,69,60,0,0,0,90,-,50,15,-,0,0.0,-,0.0,-,0.0,-
3173,2009-09-09,78,72,65,0,0,0,93,-,60,14,-,0,0.0,-,0.0,-,0.0,-
3174,2009-09-10,81,73,64,0,0,0,100,-,45,15,-,0,0.0,-,0.0,-,0.0,-
3175,2009-09-11,80,71,61,0,0,0,100,-,42,14,-,0,0.0,-,0.0,-,0.0,-
3176,2009-09-12,79,69,58,0,0,0,100,-,39,13,-,0,0.0,-,0.0,-,0.0,-
3177,2009-09-13,80,69,58,0,0,0,100,-,33,10,-,0,0.0,-,0.0,-,0.0,-
3178,2009-09-14,84,71,58,0,0,0,84,-,32,9,-,0,0.0,-,0.0,-,0.0,-
3179,2009-09-15,82,73,64,0,0,0,84,-,45,18,-,0,0.0,-,0.0,-,0.0,-
3180,2009-09-16,71,65,59,0,0,0,87,-,49,21,-,0,0.0,-,0.0,-,0.0,-
3181,2009-09-17,72,61,50,0,0,0,96,-,47,12,-,0,0.0,-,0.0,-,0.0,-
3182,2009-09-18,79,65,50,0,0,0,93,-,45,15,-,0,0.0,-,0.0,-,0.0,-
3183,2009-09-19,76,66,55,0,0,0,93,-,46,14,-,0,0.0,-,0.0,-,0.0,-
3184,2009-09-20,73,64,54,0,0,0,93,-,44,16,-,0,0.0,-,0.0,-,0.75,-
3185,2009-09-21,67,64,60,0,0,0,100,-,78,10,-,0,0.0,-,0.0,-,0.0,-
3186,2009-09-22,77,68,59,0,0,0,100,-,68,20,-,0,0.0,-,0.0,-,0.0,-
3187,2009-09-23,76,69,62,0,0,0,100,-,68,10,-,0,0.0,-,0.0,-,0.0,-
3188,2009-09-24,73,69,64,0,0,0,100,-,64,10,-,0,0.0,-,0.0,-,0.0,-
3189,2009-09-25,70,65,60,0,0,0,97,-,57,18,-,0,0.0,-,0.0,-,0.16,-
3190,2009-09-26,69,62,55,0,0,0,97,-,59,12,-,0,0.0,-,0.0,-,0.0,-
3191,2009-09-27,74,62,50,0,0,0,100,-,46,26,-,0,0.0,-,0.0,-,0.08,-
3192,2009-09-28,62,56,49,0,0,0,77,-,46,30,-,0,0.0,-,0.0,-,0.01,-
3193,2009-09-29,60,54,48,0,0,0,77,-,53,23,-,0,0.0,-,0.0,-,0.0,-
3194,2009-09-30,62,55,47,0,0,0,80,-,42,13,-,0,0.0,-,0.0,-,0.0,-
3195,2009-10-01,59,50,41,0,0,0,93,-,57,23,-,0,0.0,-,0.0,-,0.89,-
3196,2009-10-02,56,52,47,0,0,0,100,-,71,18,-,0,0.0,-,0.0,-,0.21,-
3197,2009-10-03,57,52,47,0,0,0,93,-,66,15,-,0,0.0,-,0.0,-,0.11,-
