,total_rides,max_temp,max_dew_pt,max_hum,max_wind,max_pres,precip,is_sat,is_holi,temp_var,dew_pt_var,hum_var,wind_var,pres_var
2002-02-24 00:00:00,620503,61,40,70,26,30.0,0.0,0,1,-24,-14,-30,-18,-0.25
2002-02-25 00:00:00,1561455,51,40,93,21,30.01,0.0,0,0,-19,-15,-47,-13,-0.2700000000000031
2002-02-26 00:00:00,1521122,32,27,93,21,29.91,0.08,0,0,-13,-13,-19,-11,-0.08000000000000185
2002-02-27 00:00:00,1527243,25,14,88,21,30.13,0.0,0,0,-8,-6,-35,-14,-0.259999999999998
2002-02-28 00:00:00,1533181,30,21,77,20,30.17,0.0,0,0,-15,-13,-30,-14,-0.20000000000000284
2002-03-01 00:00:00,1567078,32,30,100,14,30.39,0.2,0,0,-11,-20,-49,-10,-0.25
2002-03-02 00:00:00,777614,34,32,100,18,30.13,0.82,1,0,-13,-14,-25,-18,-0.4800000000000004
2002-03-03 00:00:00,506605,19,18,93,23,30.21,0.01,0,1,-19,-29,-38,-14,-0.4800000000000004
2002-03-04 00:00:00,1220440,19,14,88,17,30.27,0.0,0,0,-25,-25,-37,-11,-0.17999999999999972
2002-03-05 00:00:00,1567600,32,27,92,10,30.27,0.0,0,0,-20,-17,-26,-10,-0.25
2002-03-06 00:00:00,1601341,41,31,96,13,30.18,0.0,0,0,-17,-8,-36,-13,-0.17999999999999972
2002-03-07 00:00:00,1603054,37,34,89,14,30.22,0.0,0,0,-4,-6,-10,-8,-0.2099999999999973
2002-03-08 00:00:00,1581579,64,51,94,25,29.98,0.23,0,0,-27,-20,-34,-17,-0.23000000000000043
2002-03-09 00:00:00,747817,62,52,94,37,30.27,0.52,1,0,-41,-43,-34,-23,-0.8000000000000007
2002-03-10 00:00:00,542159,28,14,63,34,30.53,0.0,0,1,-14,-14,-20,-34,-0.240000000000002
2002-03-11 00:00:00,1599706,44,31,85,21,30.4,0.0,0,0,-23,-16,-47,-17,-0.36999999999999744
2002-03-12 00:00:00,1633837,52,36,96,12,30.07,0.0,0,0,-24,-9,-53,-12,-0.16000000000000014
2002-03-13 00:00:00,1637863,57,42,100,14,29.94,0.0,0,0,-21,-10,-49,-9,-0.1700000000000017
2002-03-14 00:00:00,1618205,62,49,96,20,29.96,0.0,0,0,-25,-17,-46,-12,-0.4499999999999993
2002-03-15 00:00:00,1597069,57,48,86,23,30.14,0.01,0,0,-22,-24,-31,-13,-0.5899999999999999
2002-03-16 00:00:00,957201,39,30,85,20,30.38,0.0,1,0,-7,-6,-30,-11,-0.2099999999999973
2002-03-17 00:00:00,579984,39,37,100,16,30.28,0.0,0,1,-5,-11,-30,-12,-0.28000000000000114
2002-03-18 00:00:00,1572399,46,36,93,13,30.34,0.0,0,0,-11,-6,-40,-13,-0.26000000000000156
2002-03-19 00:00:00,1581091,46,41,89,12,30.29,0.01,0,0,-11,-10,-23,-12,-0.2799999999999976
2002-03-20 00:00:00,1584646,45,39,97,14,30.19,0.03,0,0,-12,-8,-39,-9,-0.21000000000000085
2002-03-21 00:00:00,1505469,39,34,93,26,30.47,0.02,0,0,-22,-35,-56,-19,-0.41000000000000014
2002-03-22 00:00:00,1526262,37,10,74,22,30.44,0.0,0,0,-23,-6,-44,-12,-0.33999999999999986
2002-03-23 00:00:00,907328,51,27,70,25,30.09,0.0,1,0,-24,-18,-45,-19,-0.16000000000000014
2002-03-24 00:00:00,561842,41,27,70,26,30.26,0.0,0,1,-15,-11,-25,-20,-0.26000000000000156
2002-03-25 00:00:00,1440414,30,25,93,28,30.35,0.01,0,0,-6,-9,-37,-16,-0.14000000000000057
2002-03-26 00:00:00,1509955,37,27,93,20,30.25,0.03,0,0,-12,-7,-40,-20,-0.10999999999999943
2002-03-27 00:00:00,1570117,46,27,88,14,30.29,0.0,0,0,-22,-8,-52,-14,-0.14999999999999858
2002-03-28 00:00:00,1536790,48,40,96,16,30.1,0.0,0,0,-18,-16,-40,-11,-0.2700000000000031
2002-03-29 00:00:00,1227506,45,43,97,13,29.86,0.61,0,0,-8,-13,-40,-13,-0.120000000000001
2002-03-30 00:00:00,885114,50,37,97,18,30.09,0.0,1,0,-14,-14,-61,-12,-0.23000000000000043
2002-03-31 00:00:00,535161,46,34,85,20,30.1,0.01,0,1,-18,-12,-41,-20,-0.13000000000000256
2002-04-01 00:00:00,1538023,39,34,100,13,30.09,0.22,0,0,-12,-12,-51,-13,-0.26000000000000156
2002-04-02 00:00:00,1555692,44,39,100,21,30.07,0.02,0,0,-11,-11,-27,-21,-0.379999999999999
2002-04-03 00:00:00,1604181,39,32,92,15,30.42,0.01,0,0,-9,-7,-37,-15,-0.3400000000000034
2002-04-04 00:00:00,1596005,36,30,100,13,30.48,0.02,0,0,-11,-13,-48,-13,-0.07000000000000028
2002-04-05 00:00:00,1628141,41,26,100,14,30.45,0.0,0,0,-16,-3,-49,-14,-0.09999999999999787
2002-04-06 00:00:00,957811,43,25,89,15,30.48,0.0,1,0,-17,-6,-44,-15,-0.28000000000000114
2002-04-07 00:00:00,535979,48,46,96,21,30.15,0.3,0,1,-13,-26,-46,-16,-0.21999999999999886
2002-04-08 00:00:00,1515977,52,52,100,14,29.93,0.8,0,0,-6,-7,-13,-14,-0.25
2002-04-09 00:00:00,1620153,51,45,100,14,30.42,0.13,0,0,-14,-12,-37,-14,-0.5900000000000034
2002-04-10 00:00:00,1639958,64,40,93,17,30.47,0.0,0,0,-29,-9,-62,-12,-0.23000000000000043
2002-04-11 00:00:00,1665254,75,46,68,20,30.22,0.0,0,0,-25,-14,-41,-15,-0.23999999999999844
2002-04-12 00:00:00,1508731,66,56,97,17,30.17,0.0,0,0,-20,-11,-34,-17,-0.240000000000002
2002-04-13 00:00:00,940202,62,49,100,10,30.19,0.0,1,0,-20,-7,-40,-10,-0.16000000000000014
2002-04-14 00:00:00,649776,77,58,100,21,30.01,0.0,0,1,-34,-15,-62,-21,-0.33999999999999986
2002-04-15 00:00:00,1512472,88,62,86,21,29.84,0.0,0,0,-26,-7,-54,-16,-0.14999999999999858
2002-04-16 00:00:00,1499802,87,64,81,24,29.92,0.0,0,0,-19,-9,-45,-11,-0.11000000000000298
2002-04-17 00:00:00,1485717,84,64,93,18,30.02,0.07,0,0,-18,-20,-64,-13,-0.14000000000000057
2002-04-18 00:00:00,1491145,89,65,78,20,30.02,0.0,0,0,-25,-12,-45,-16,-0.3000000000000007
2002-04-19 00:00:00,1497519,68,59,82,21,30.1,0.21,0,0,-23,-22,-22,-17,-0.2900000000000027
2002-04-20 00:00:00,874186,48,39,82,23,30.19,0.05,1,0,-7,-15,-36,-9,-0.11000000000000298
2002-04-21 00:00:00,546549,42,40,100,24,30.07,0.36,0,1,-3,-6,-24,-19,-0.28000000000000114
2002-04-22 00:00:00,1557348,43,39,100,14,30.22,0.0,0,0,-8,-9,-38,-10,-0.33999999999999986
2002-04-23 00:00:00,1642251,60,42,96,16,30.24,0.0,0,0,-27,-11,-45,-16,-0.17999999999999972
2002-04-24 00:00:00,1520806,73,61,100,29,30.05,0.29,0,0,-29,-31,-56,-22,-0.370000000000001
2002-04-25 00:00:00,1626973,54,29,68,28,30.21,0.0,0,0,-17,-6,-36,-24,-0.14000000000000057
2002-04-26 00:00:00,1641372,53,31,64,13,30.35,0.0,0,0,-17,-11,-30,-13,-0.13000000000000256
2002-04-27 00:00:00,785815,64,51,100,23,30.29,0.51,1,0,-22,-33,-65,-17,-0.75
2002-04-28 00:00:00,566519,59,55,100,25,30.03,0.01,0,1,-17,-20,-26,-25,-0.6600000000000001
2002-04-29 00:00:00,1586113,61,42,93,16,30.03,0.0,0,0,-22,-7,-54,-16,-0.1700000000000017
2002-04-30 00:00:00,1605025,60,43,80,12,29.95,0.0,0,0,-12,-22,-54,-12,-0.10999999999999943
2002-05-01 00:00:00,1636730,63,44,97,22,29.85,0.31,0,0,-20,-15,-62,-22,-0.360000000000003
2002-05-02 00:00:00,1574478,53,45,100,23,29.92,0.18,0,0,-9,-20,-65,-16,-0.38000000000000256
2002-05-03 00:00:00,1682207,53,35,76,14,30.21,0.0,0,0,-14,-18,-43,-9,-0.2699999999999996
2002-05-04 00:00:00,972358,69,41,92,12,30.22,0.0,1,0,-35,-14,-64,-12,-0.16999999999999815
2002-05-05 00:00:00,651828,69,51,86,17,30.27,0.0,0,1,-21,-11,-38,-13,-0.3000000000000007
2002-05-06 00:00:00,1592368,75,63,100,17,29.95,0.06,0,0,-15,-12,-43,-11,-0.14999999999999858
2002-05-07 00:00:00,1626719,68,63,100,21,30.18,0.0,0,0,-24,-26,-41,-14,-0.3500000000000014
2002-05-08 00:00:00,1568944,64,63,100,23,30.06,0.13,0,0,-20,-22,-23,-15,-0.41000000000000014
2002-05-09 00:00:00,1623473,68,67,100,30,30.11,0.32,0,0,-18,-40,-66,-24,-0.5700000000000003
2002-05-10 00:00:00,1656716,66,33,60,20,30.37,0.0,0,0,-21,-10,-40,-15,-0.25
2002-05-11 00:00:00,745342,57,46,100,22,30.37,2.02,1,0,-13,-18,-66,-16,-0.38000000000000256
2002-05-12 00:00:00,544377,50,50,100,14,30.02,0.29,0,1,-6,-8,-11,-14,-0.16999999999999815
2002-05-13 00:00:00,1545853,55,44,93,17,30.02,0.0,0,0,-11,-5,-38,-13,-0.05000000000000071
2002-05-14 00:00:00,1608117,64,44,93,15,30.1,0.0,0,0,-20,-5,-49,-15,-0.120000000000001
2002-05-15 00:00:00,1616218,75,53,100,22,30.12,0.0,0,0,-33,-11,-59,-22,-0.26000000000000156
2002-05-16 00:00:00,1485967,66,61,100,18,30.07,0.86,0,0,-23,-26,-30,-18,-0.21999999999999886
2002-05-17 00:00:00,1574887,45,35,83,21,30.18,0.0,0,0,-8,-5,-18,-12,-0.08999999999999986
2002-05-18 00:00:00,937589,54,35,92,17,30.25,0.0,1,0,-19,-8,-54,-11,-0.10999999999999943
2002-05-19 00:00:00,623855,54,40,86,13,30.35,0.0,0,1,-17,-8,-36,-13,-0.120000000000001
2002-05-20 00:00:00,1576758,48,33,73,16,30.45,0.0,0,0,-11,-8,-31,-12,-0.09999999999999787
2002-05-21 00:00:00,1622513,57,33,92,12,30.47,0.0,0,0,-24,-7,-60,-12,-0.16000000000000014
2002-05-22 00:00:00,1618227,68,41,76,18,30.33,0.0,0,0,-27,-7,-43,-12,-0.28999999999999915
2002-05-23 00:00:00,1575373,72,61,87,22,30.03,0.04,0,0,-15,-20,-32,-13,-0.23000000000000043
2002-05-24 00:00:00,1571895,64,63,100,20,30.16,0.03,0,0,-21,-32,-46,-14,-0.2699999999999996
2002-05-25 00:00:00,829563,57,56,100,16,30.12,0.15,1,0,-14,-19,-24,-12,-0.25
2002-05-26 00:00:00,652742,73,51,100,15,30.15,0.0,0,1,-34,-11,-66,-15,-0.129999999999999
2002-05-27 00:00:00,596086,78,55,93,12,30.08,0.0,0,1,-30,-11,-53,-12,-0.06999999999999673
2002-05-28 00:00:00,1548479,78,62,90,14,30.03,0.0,0,0,-19,-12,-32,-14,-0.14000000000000057
2002-05-29 00:00:00,1581625,82,64,97,13,29.93,0.0,0,0,-19,-4,-50,-13,-0.10999999999999943
2002-05-30 00:00:00,1597432,84,66,93,14,29.86,0.0,0,0,-20,-4,-47,-10,-0.1999999999999993
2002-05-31 00:00:00,1676311,86,65,81,17,29.8,0.0,0,0,-17,-19,-49,-12,-0.15000000000000213
2002-06-01 00:00:00,1038487,91,57,72,18,29.81,0.0,1,0,-30,-11,-49,-13,-0.13999999999999702
2002-06-02 00:00:00,661783,71,50,69,14,29.97,0.0,0,1,-18,-8,-26,-14,-0.16999999999999815
2002-06-03 00:00:00,1584925,70,61,100,30,30.02,0.38,0,0,-16,-16,-30,-30,-0.23999999999999844
2002-06-04 00:00:00,1490732,70,68,100,18,29.94,2.32,0,0,-11,-9,-12,-18,-0.21000000000000085
2002-06-05 00:00:00,1607403,64,64,100,14,30.06,0.01,0,0,-18,-18,-13,-14,-0.2099999999999973
2002-06-06 00:00:00,1655623,66,55,100,14,30.1,0.0,0,0,-20,-9,-40,-14,-0.08999999999999986
2002-06-07 00:00:00,1642909,77,56,100,10,30.16,0.0,0,0,-27,-7,-60,-10,-0.129999999999999
2002-06-08 00:00:00,972716,82,62,87,13,30.11,0.0,1,0,-22,-6,-42,-13,-0.08999999999999986
2002-06-09 00:00:00,675058,87,64,97,16,30.09,0.0,0,1,-30,-9,-57,-16,-0.14000000000000057
2002-06-10 00:00:00,1527577,88,73,100,21,29.98,0.66,0,0,-17,-5,-43,-16,-0.120000000000001
2002-06-11 00:00:00,1573549,82,72,100,18,29.87,0.28,0,0,-13,-5,-40,-14,-0.13000000000000256
2002-06-12 00:00:00,1593372,70,70,100,13,29.96,0.0,0,0,-13,-15,-27,-9,-0.15000000000000213
2002-06-13 00:00:00,1563185,64,60,100,10,29.96,0.12,0,0,-7,-6,-13,-10,-0.17999999999999972
2002-06-14 00:00:00,1585587,66,58,100,16,29.78,0.75,0,0,-11,-8,-44,-16,-0.08999999999999986
2002-06-15 00:00:00,963347,78,57,97,21,29.82,0.0,1,0,-23,-6,-58,-17,-0.14000000000000057
2002-06-16 00:00:00,682062,77,53,90,20,29.9,0.0,0,1,-22,-8,-57,-15,-0.08999999999999986
2002-06-17 00:00:00,1556837,77,56,81,14,29.98,0.0,0,0,-20,-5,-35,-14,-0.10999999999999943
2002-06-18 00:00:00,1616246,84,58,90,15,30.07,0.0,0,0,-27,-7,-57,-15,-0.08000000000000185
2002-06-19 00:00:00,1611377,84,67,73,13,30.18,0.0,0,0,-20,-12,-24,-8,-0.10000000000000142
2002-06-20 00:00:00,1603894,91,70,82,16,30.27,0.0,0,0,-19,-9,-37,-16,-0.09999999999999787
2002-06-21 00:00:00,1596027,88,71,91,18,30.36,0.0,0,0,-16,-6,-32,-18,-0.14000000000000057
2002-06-22 00:00:00,975183,91,71,100,13,30.29,0.0,1,0,-25,-11,-66,-13,-0.16999999999999815
2002-06-23 00:00:00,676910,91,66,76,10,30.15,0.0,0,1,-18,-5,-40,-10,-0.10999999999999943
2002-06-24 00:00:00,1482392,91,67,81,10,30.12,0.0,0,0,-25,-7,-42,-10,-0.10999999999999943
2002-06-25 00:00:00,1527460,88,73,91,12,30.06,0.08,0,0,-15,-6,-30,-12,-0.08999999999999986
2002-06-26 00:00:00,1480866,88,71,91,16,29.97,0.0,0,0,-17,-9,-48,-11,-0.18999999999999773
2002-06-27 00:00:00,1527728,82,68,87,15,29.92,0.0,0,0,-14,-8,-37,-10,-0.11000000000000298
2002-06-28 00:00:00,1584902,86,66,100,10,30.06,0.0,0,0,-25,-9,-60,-10,-0.13999999999999702
2002-06-29 00:00:00,1006497,87,67,93,10,30.14,0.0,1,0,-26,-9,-46,-10,-0.08000000000000185
2002-06-30 00:00:00,750519,93,76,100,12,30.1,0.0,0,1,-24,-9,-45,-12,-0.08000000000000185
2002-07-01 00:00:00,1550475,93,73,91,14,30.11,0.0,0,0,-18,-6,-44,-9,-0.07000000000000028
2002-07-02 00:00:00,1577532,93,70,76,17,30.13,0.0,0,0,-18,-7,-39,-17,-0.10999999999999943
2002-07-03 00:00:00,1789897,93,71,85,15,30.06,0.0,0,0,-20,-2,-40,-15,-0.10999999999999943
2002-07-04 00:00:00,720330,90,75,82,14,30.14,0.19,0,1,-20,-17,-32,-10,-0.15000000000000213
2002-07-05 00:00:00,1308516,81,64,84,16,30.22,0.0,0,0,-12,-13,-45,-10,-0.08999999999999986
2002-07-06 00:00:00,922711,84,65,90,10,30.26,0.04,1,0,-18,-7,-43,-10,-0.08999999999999986
2002-07-07 00:00:00,702237,89,67,84,12,30.24,0.0,0,1,-23,-7,-38,-12,-0.10999999999999943
2002-07-08 00:00:00,1504925,93,74,87,15,30.14,0.0,0,0,-23,-10,-35,-15,-0.1999999999999993
2002-07-09 00:00:00,1498971,80,74,100,22,30.09,2.08,0,0,-12,-8,-30,-18,-0.14999999999999858
2002-07-10 00:00:00,1532721,78,68,96,18,30.18,0.0,0,0,-9,-13,-43,-12,-0.10999999999999943
2002-07-11 00:00:00,1563933,73,60,81,18,30.22,0.0,0,0,-9,-14,-41,-12,-0.08999999999999986
2002-07-12 00:00:00,1582056,79,60,100,13,30.13,0.0,0,0,-22,-14,-68,-13,-0.11999999999999744
2002-07-13 00:00:00,949266,82,60,100,13,30.02,0.0,1,0,-25,-12,-68,-13,-0.05000000000000071
2002-07-14 00:00:00,673031,88,57,90,15,30.05,0.0,0,1,-31,-10,-61,-15,-0.060000000000002274
2002-07-15 00:00:00,1557792,91,64,86,9,30.1,0.0,0,0,-29,-9,-48,-9,-0.07000000000000028
2002-07-16 00:00:00,1567909,89,66,81,9,30.12,0.0,0,0,-19,-9,-42,-9,-0.08000000000000185
2002-07-17 00:00:00,1527130,89,69,93,12,30.09,0.0,0,0,-23,-6,-45,-12,-0.129999999999999
2002-07-18 00:00:00,1538931,91,71,87,14,29.97,0.0,0,0,-18,-29,-56,-10,-0.09999999999999787
2002-07-19 00:00:00,1573124,81,73,97,14,29.99,0.0,0,0,-10,-27,-60,-9,-0.10999999999999943
2002-07-20 00:00:00,974770,90,75,93,9,30.03,0.0,1,0,-27,-19,-51,-9,-0.08999999999999986
2002-07-21 00:00:00,641633,96,77,88,15,29.97,0.0,0,1,-17,-4,-41,-9,-0.14000000000000057
2002-07-22 00:00:00,1496321,90,76,87,15,29.99,0.0,0,0,-13,-18,-46,-11,-0.129999999999999
2002-07-23 00:00:00,1578240,75,66,84,20,30.22,0.0,0,0,-11,-18,-47,-15,-0.2099999999999973
2002-07-24 00:00:00,1563020,79,63,84,14,30.25,0.0,0,0,-15,-21,-56,-9,-0.10999999999999943
2002-07-25 00:00:00,1539869,80,71,91,12,30.12,0.01,0,0,-14,-17,-32,-8,-0.21000000000000085
2002-07-26 00:00:00,1532990,88,75,91,10,29.91,0.0,0,0,-16,-7,-30,-10,-0.07000000000000028
2002-07-27 00:00:00,923464,89,76,100,18,29.92,0.29,1,0,-18,-7,-39,-18,-0.21000000000000085
2002-07-28 00:00:00,629953,88,78,91,14,29.85,0.0,0,1,-15,-7,-19,-10,-0.120000000000001
2002-07-29 00:00:00,1458471,82,74,96,17,29.91,0.07,0,0,-9,-5,-33,-13,-0.14000000000000057
2002-07-30 00:00:00,1548484,91,72,96,13,30.02,0.0,0,0,-22,-7,-49,-13,-0.09999999999999787
2002-07-31 00:00:00,1516407,93,72,96,16,30.02,0.0,0,0,-22,-11,-62,-16,-0.08999999999999986
2002-08-01 00:00:00,1577123,93,79,90,16,29.94,0.0,0,0,-18,-9,-38,-10,-0.10000000000000142
2002-08-02 00:00:00,1616984,81,72,90,14,30.14,0.05,0,0,-13,-14,-42,-14,-0.19000000000000128
2002-08-03 00:00:00,1000269,90,75,100,13,30.19,0.0,1,0,-30,-16,-56,-13,-0.13000000000000256
2002-08-04 00:00:00,685764,89,77,100,14,30.13,0.68,0,1,-16,-11,-49,-14,-0.08999999999999986
2002-08-05 00:00:00,1511033,84,75,100,17,30.2,0.0,0,0,-14,-17,-39,-17,-0.14000000000000057
2002-08-06 00:00:00,1548403,73,60,81,17,30.29,0.0,0,0,-9,-6,-28,-10,-0.0799999999999983
2002-08-07 00:00:00,1526040,75,60,87,13,30.3,0.0,0,0,-12,-8,-42,-9,-0.05000000000000071
2002-08-08 00:00:00,1534936,80,62,93,13,30.31,0.0,0,0,-19,-8,-50,-13,-0.08999999999999986
2002-08-09 00:00:00,1561047,82,64,100,13,30.26,0.0,0,0,-25,-11,-64,-13,-0.16000000000000014
2002-08-10 00:00:00,1007716,89,66,100,13,30.09,0.0,1,0,-28,-6,-61,-13,-0.129999999999999
2002-08-11 00:00:00,667858,93,74,97,17,30.03,0.0,0,1,-27,-14,-64,-17,-0.08999999999999986
2002-08-12 00:00:00,1488303,89,74,97,17,29.99,0.07,0,0,-19,-11,-49,-13,-0.10999999999999943
2002-08-13 00:00:00,1450787,84,74,100,18,29.96,2.46,0,0,-16,-8,-31,-18,-0.16000000000000014
2002-08-14 00:00:00,1479665,77,68,100,10,29.92,0.0,0,0,-13,-9,-44,-6,-0.09000000000000341
2002-08-15 00:00:00,1519698,84,74,100,20,29.97,0.01,0,0,-22,-11,-42,-16,-0.129999999999999
2002-08-16 00:00:00,1496059,81,75,100,14,30.07,0.0,0,0,-11,-15,-44,-14,-0.16000000000000014
2002-08-17 00:00:00,984645,87,74,100,21,29.96,0.0,1,0,-19,-15,-39,-21,-0.16000000000000014
2002-08-18 00:00:00,776166,79,61,100,10,30.01,0.0,0,1,-25,-15,-68,-10,-0.120000000000001
2002-08-19 00:00:00,1393301,73,67,100,12,30.06,0.27,0,0,-12,-10,-43,-12,-0.28999999999999915
2002-08-20 00:00:00,1505430,75,62,100,14,30.18,0.0,0,0,-20,-10,-54,-14,-0.120000000000001
2002-08-21 00:00:00,1477390,87,77,93,17,30.12,0.0,0,0,-23,-17,-26,-13,-0.17999999999999972
2002-08-22 00:00:00,1363690,81,75,100,23,30.07,4.45,0,0,-15,-9,-18,-23,-0.14000000000000057
2002-08-23 00:00:00,1473323,78,72,100,13,30.05,0.07,0,0,-12,-6,-22,-13,-0.16000000000000014
2002-08-24 00:00:00,934117,82,71,100,10,30.0,0.01,1,0,-16,-7,-42,-10,-0.10999999999999943
2002-08-25 00:00:00,668560,84,71,100,12,30.02,0.0,0,1,-20,-8,-49,-12,-0.05000000000000071
2002-08-26 00:00:00,1493513,81,70,100,12,30.06,0.01,0,0,-15,-9,-46,-8,-0.04999999999999716
2002-08-27 00:00:00,1520528,82,72,100,16,30.21,0.0,0,0,-16,-10,-49,-16,-0.13000000000000256
2002-08-28 00:00:00,1512518,79,69,97,13,30.25,0.0,0,0,-13,-8,-39,-9,-0.07000000000000028
2002-08-29 00:00:00,1340877,78,65,100,12,30.2,0.0,0,0,-17,-5,-40,-12,-0.05000000000000071
2002-08-30 00:00:00,1595849,82,69,100,13,30.27,0.0,0,0,-20,-11,-55,-13,-0.0799999999999983
2002-08-31 00:00:00,1011929,82,67,93,12,30.32,0.0,1,0,-16,-8,-46,-12,-0.129999999999999
2002-09-01 00:00:00,734455,84,69,100,9,30.19,0.0,0,1,-20,-5,-47,-9,-0.19000000000000128
2002-09-02 00:00:00,582618,82,72,100,15,30.06,0.65,0,1,-16,-6,-31,-15,-0.28999999999999915
2002-09-03 00:00:00,1732877,80,72,89,15,30.08,0.0,0,0,-14,-19,-50,-9,-0.25
2002-09-04 00:00:00,1722590,84,62,87,10,30.21,0.0,0,0,-23,-9,-51,-10,-0.120000000000001
2002-09-05 00:00:00,1718488,82,63,100,14,30.22,0.0,0,0,-21,-12,-65,-14,-0.09999999999999787
2002-09-06 00:00:00,1717760,84,63,100,10,30.13,0.0,0,0,-24,-4,-56,-10,-0.10999999999999943
2002-09-07 00:00:00,962221,89,64,100,10,30.16,0.0,1,0,-29,-6,-64,-10,-0.08000000000000185
2002-09-08 00:00:00,658658,91,70,100,10,30.21,0.0,0,1,-30,-9,-54,-10,-0.08000000000000185
2002-09-09 00:00:00,1701659,90,72,100,7,30.17,0.0,0,0,-22,-5,-54,-7,-0.14000000000000057
2002-09-10 00:00:00,1691270,89,71,97,20,30.02,0.03,0,0,-26,-16,-53,-20,-0.14999999999999858
2002-09-11 00:00:00,1677194,75,58,83,15,30.12,0.0,0,0,-20,-16,-50,-15,-0.08999999999999986
2002-09-12 00:00:00,1704876,78,58,100,9,30.13,0.0,0,0,-28,-9,-63,-9,-0.09999999999999787
2002-09-13 00:00:00,1719447,77,59,100,9,30.07,0.0,0,0,-24,-8,-58,-9,-0.129999999999999
2002-09-14 00:00:00,970011,82,62,100,13,29.96,0.0,1,0,-27,-9,-62,-13,-0.10999999999999943
2002-09-15 00:00:00,642739,72,63,93,17,30.12,0.0,0,1,-17,-11,-36,-13,-0.15000000000000213
2002-09-16 00:00:00,1667515,75,56,100,9,30.16,0.0,0,0,-25,-7,-62,-9,-0.120000000000001
2002-09-17 00:00:00,1708990,79,62,97,10,30.09,0.0,0,0,-28,-12,-55,-10,-0.21000000000000085
2002-09-18 00:00:00,1682925,80,70,100,14,29.86,0.21,0,0,-18,-12,-32,-14,-0.16000000000000014
2002-09-19 00:00:00,1679492,80,75,100,17,29.7,0.05,0,0,-7,-6,-23,-12,-0.09999999999999787
2002-09-20 00:00:00,1645476,72,72,100,17,29.74,0.39,0,0,-9,-10,-16,-12,-0.16999999999999815
2002-09-21 00:00:00,1005536,80,63,97,13,30.03,0.0,1,0,-21,-20,-57,-9,-0.28000000000000114
2002-09-22 00:00:00,632115,66,51,100,17,30.17,0.27,0,1,-18,-15,-66,-17,-0.14000000000000057
2002-09-23 00:00:00,1693313,69,45,100,18,30.22,0.0,0,0,-30,-5,-65,-18,-0.14999999999999858
2002-09-24 00:00:00,1720538,61,46,100,15,30.37,0.0,0,0,-19,-8,-54,-15,-0.15000000000000213
2002-09-25 00:00:00,1730782,73,55,100,12,30.32,0.0,0,0,-29,-15,-70,-12,-0.23000000000000043
2002-09-26 00:00:00,1719768,75,62,100,10,30.06,0.0,0,0,-27,-13,-62,-10,-0.2699999999999996
2002-09-27 00:00:00,1710343,66,63,100,15,30.02,0.0,0,0,-13,-19,-33,-9,-0.28000000000000114
2002-09-28 00:00:00,971035,73,62,96,13,30.17,0.0,1,0,-21,-15,-39,-13,-0.13000000000000256
2002-09-29 00:00:00,654059,84,66,100,26,30.13,0.12,0,1,-22,-7,-47,-26,-0.17999999999999972
2002-09-30 00:00:00,1682761,84,63,73,21,30.0,0.0,0,0,-15,-13,-42,-14,-0.14999999999999858
2002-10-01 00:00:00,1752391,82,69,91,16,29.99,0.01,0,0,-14,-13,-38,-16,-0.09999999999999787
2002-10-02 00:00:00,1708715,71,68,100,15,30.04,0.35,0,0,-11,-11,-14,-15,-0.09999999999999787
2002-10-03 00:00:00,1756012,63,62,100,15,30.07,0.0,0,0,-6,-7,-12,-10,-0.1999999999999993
2002-10-04 00:00:00,1651678,72,70,100,25,29.91,0.63,0,0,-18,-26,-37,-25,-0.46000000000000085
2002-10-05 00:00:00,1011012,63,48,89,18,30.2,0.0,1,0,-17,-7,-43,-18,-0.259999999999998
2002-10-06 00:00:00,646285,69,54,83,26,30.11,0.01,0,1,-21,-19,-36,-20,-0.3299999999999983
2002-10-07 00:00:00,1728760,55,39,81,18,30.3,0.0,0,0,-14,-13,-47,-18,-0.1999999999999993
2002-10-08 00:00:00,1725582,66,41,80,14,30.21,0.0,0,0,-21,-7,-48,-10,-0.15000000000000213
2002-10-09 00:00:00,1713298,64,53,97,10,30.17,0.0,0,0,-16,-14,-40,-10,-0.08000000000000185
2002-10-10 00:00:00,1727956,73,55,100,9,30.19,0.0,0,0,-22,-9,-59,-9,-0.08000000000000185
2002-10-11 00:00:00,1732782,73,54,100,12,30.17,0.0,0,0,-25,-13,-67,-12,-0.11000000000000298
2002-10-12 00:00:00,945308,72,61,100,22,30.19,0.1,1,0,-22,-15,-27,-22,-0.21000000000000085
2002-10-13 00:00:00,731020,50,44,85,20,30.45,0.0,0,1,-15,-24,-50,-16,-0.23999999999999844
2002-10-14 00:00:00,1348875,57,29,82,16,30.42,0.0,0,0,-25,-5,-49,-16,-0.40000000000000213
2002-10-15 00:00:00,1721982,60,40,73,12,30.0,0.0,0,0,-21,-12,-25,-8,-0.08999999999999986
2002-10-16 00:00:00,1682085,50,34,92,13,30.07,0.0,0,0,-15,-11,-55,-13,-0.08000000000000185
2002-10-17 00:00:00,1675890,45,41,96,12,30.02,0.14,0,0,-8,-11,-28,-12,-0.07000000000000028
2002-10-18 00:00:00,1702359,62,49,100,21,30.01,0.02,0,0,-26,-13,-47,-17,-0.28000000000000114
2002-10-19 00:00:00,988503,51,38,89,20,30.08,0.0,1,0,-18,-8,-35,-15,-0.29999999999999716
